id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	bigg id	kegg id	kegg pathways	metacyc pathways
rxn00816_c0	=	Cytosol_0	(Ga0182879_106322 or Ga0182879_106322)	Lactose galactohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd00208[c0] <=> (1)  cpd00027[c0] + (1)  cpd00108[c0]	(1)  H2O_c0[c0] + (1)  LACT_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  Galactose_c0[c0]	LACZ	R01100		
rxn01021_c0	=	Cytosol_0	(Ga0182879_100413 and Ga0182879_100413)	Methylthioadenosine methylthioribohydrolase_c0	3.2.2.16	-0.73		(1)  cpd00001[c0] + (1)  cpd00147[c0] <=> (1)  cpd00128[c0] + (1)  cpd01981[c0]	(1)  H2O_c0[c0] + (1)  5-Methylthioadenosine_c0[c0] <=> (1)  Adenine_c0[c0] + (1)  5-Methylthio-D-ribose_c0[c0]	MTAN	R01401	Cysteine and methionine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|METHIONINE-SYN|Methylthioadenosine-Degradation|NUCLEO-DEG|PWY0-1391
rxn10228_c0	>	Cytosol_0	(Ga0182879_101282 or Ga0182879_107418)	isotetradecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase_c0		-15.04		(1)  cpd00054[c0] + (1)  cpd15685[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15691[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-diisotetradecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  Diisotetradecanoylphosphatidylserine_c0[c0]				
rxn01117_c0	=	Cytosol_0	Ga0182879_107637	D-arabinose-5-phosphate aldose-ketose-isomerase_c0		-1.46		(1)  cpd00817[c0] <=> (1)  cpd00171[c0]	(1)  D-Arabinose5-phosphate_c0[c0] <=> (1)  D-Ribulose5-phosphate_c0[c0]	A5PISO	R01530		Biosynthesis|CARBO-BIOSYNTHESIS|CMP-KDO-Biosynthesis|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|Polysaccharides-Biosynthesis|SUGAR-NUCLEOTIDES
rxn05542_c0	>	Cytosol_0	(Ga0182879_109371 or (Ga0182879_104910 or Ga0182879_101319) or (Ga0182879_104911 or Ga0182879_109372) or Ga0182879_109368)	oligopeptide-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11585[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11585[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-alanylglycine_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-alanylglycine_c0[c0]	DIPEPabc4			
rxn06056_c0	=	Cytosol_0	Ga0182879_10116	RCH2NH2:oxygen oxidoreductase(deaminating)(flavin-containing)_c0		-22.78		(1)  cpd00001[c0] + (1)  cpd00007[c0] + (1)  cpd00067[c0] + (1)  cpd11660[c0] <=> (1)  cpd00013[c0] + (1)  cpd00025[c0] + (1)  cpd11616[c0]	(1)  H2O_c0[c0] + (1)  O2_c0[c0] + (1)  H+_c0[c0] + (1)  RCH2NH2_c0[c0] <=> (1)  NH3_c0[c0] + (1)  H2O2_c0[c0] + (1)  RCHO_c0[c0]		R01853		
rxn00001_c0	>	Cytosol_0	Ga0182879_101269	diphosphate phosphohydrolase_c0		4.14		(1)  cpd00001[c0] + (1)  cpd00012[c0] => (2)  cpd00009[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  PPi_c0[c0] => (2)  Phosphate_c0[c0] + (1)  H+_c0[c0]	IPP1	R00004		
rxn05545_c0	>	Cytosol_0	(Ga0182879_109371 or (Ga0182879_101319 or Ga0182879_104910) or (Ga0182879_104911 or Ga0182879_109372) or Ga0182879_109368)	Dipeptide transport via ABC system (ala-thr)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11582[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11582[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  ala-L-Thr-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  ala-L-Thr-L_c0[c0]	DIPEPabc7			
rxn11268_c0	<	Cytosol_0	Ga0182879_106166	phosphate ABC transporter permease protein_c0		0		(1)  cpd00012[e0] + (1)  cpd00067[e0] <= (1)  cpd00012[c0] + (1)  cpd00067[c0]	(1)  PPi_e0[e0] + (1)  H+_e0[e0] <= (1)  PPi_c0[c0] + (1)  H+_c0[c0]				
rxn02305_c0	=	Cytosol_0	Ga0182879_102321	2-methyl-4-amino-5-hydroxymethylpyrimidine-diphosphate:4-methyl-5-(2-phosphoethyl)-thiazole 2-methyl-4-aminopyridine-5-methenyltransferase_c0		-9.6		(1)  cpd02654[c0] + (1)  cpd02894[c0] <=> (1)  cpd00012[c0] + (1)  cpd00793[c0]	(1)  4-Methyl-5--2-phosphoethyl-thiazole_c0[c0] + (1)  4-Amino-2-methyl-5-diphosphomethylpyrimidine_c0[c0] <=> (1)  PPi_c0[c0] + (1)  Thiamine phosphate_c0[c0]	THI6_2	R03223	Thiamine metabolism	Biosynthesis|Cofactor-Biosynthesis|THISYNARA-PWY|Thiamin-Salvage|Thiamine-Biosynthesis|Vitamin-Biosynthesis
rxn00470_c0	>	Cytosol_0	Ga0182879_101312	L-ornithine carboxy-lyase (putrescine-forming)_c0		-3.09		(1)  cpd00064[c0] + (1)  cpd00067[c0] => (1)  cpd00011[c0] + (1)  cpd00118[c0]	(1)  Ornithine_c0[c0] + (1)  H+_c0[c0] => (1)  CO2_c0[c0] + (1)  Putrescine_c0[c0]	or NDC	R00670	Arginine and proline metabolism|Glutathione metabolism	AMINE-DEG|ARG+POLYAMINE-SYN|ARGININE-DEG|Amino-Acid-Degradation|Biosynthesis|Degradation|ORNARGDEG-PWY|ORNDEG-PWY|POLYAMINSYN3-PWY|POLYAMSYN-PWY|Polyamine-Biosynthesis|Putrescine-Biosynthesis
rxn01203_c0	<	Cytosol_0	Ga0182879_10503	R01647_c0		9.02		(1)  cpd00020[c0] + (1)  cpd00199[c0] <= (1)  cpd03708[c0]	(1)  Pyruvate_c0[c0] + (1)  4-Oxobutanoate_c0[c0] <= (1)  2,4-Dihydroxyhept-2-enedioate_c0[c0]	DHEDAA	R01647	Tyrosine metabolism	
rxn00910_c0	=	Cytosol_0	Ga0182879_103128	5-methyltetrahydrofolate:NADP+ oxidoreductase_c0		3.79		(1)  cpd00006[c0] + (1)  cpd00345[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00125[c0]	(1)  NADP_c0[c0] + (1)  5-Methyltetrahydrofolate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  5-10-Methylenetetrahydrofolate_c0[c0]	MTHFR1	R01224	One carbon pool by folate|Methane metabolism	
rxn05541_c0	>	Cytosol_0	(Ga0182879_109371 or (Ga0182879_101319 or Ga0182879_104910) or (Ga0182879_109372 or Ga0182879_104911) or Ga0182879_109368)	Dipeptide transport via ABC system (ala-glu)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11586[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11586[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  ala-L-glu-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  ala-L-glu-L_c0[c0]	DIPEPabc3			
rxn08710_c0	=	Cytosol_0	Ga0182879_10756	RXN0-5118.c_c0		32.07		(3)  cpd00067[c0] + (1)  cpd03587[c0] + (1)  cpd03831[c0] <=> (1)  cpd00008[c0] + (1)  cpd15485[c0]	(3)  H+_c0[c0] + (1)  kdo2-lipid a_c0[c0] + (1)  ADP-L-glycero-D-manno-heptose_c0[c0] <=> (1)  ADP_c0[c0] + (1)  heptosyl-kdo2-lipidA_c0[c0]	HEPT1			Biosynthesis|LIPA-CORESYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis
rxn05647_c0	=	Cytosol_0	(Unknown and Unknown and Unknown and Unknown and Ga0182879_108221)	salicin transport via PEP:Pyr PTS_c0		-9.11		(1)  cpd00061[c0] + (1)  cpd01030[e0] <=> (1)  cpd00020[c0] + (1)  cpd03698[c0]	(1)  Phosphoenolpyruvate_c0[c0] + (1)  Salicin_e0[e0] <=> (1)  Pyruvate_c0[c0] + (1)  Salicin-6P_c0[c0]	SALCpts			
rxn01276_c0	=	Cytosol_0	Ga0182879_11026	D-Gluconate:NAD+ 5-oxidoreductase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd00222[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00781[c0]	(1)  NAD_c0[c0] + (1)  GLCN_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  5-Dehydrogluconate_c0[c0]		R01738		Degradation|IDNCAT-PWY|KETOGLUCONMET-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn05459_c0	=	Cytosol_0	Ga0182879_101041	stearyl-ACP:[acyl-carrier-protein] transferase_c0		0		(1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd11573[c0] <=> (1)  cpd00327[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  Octodecanoyl-ACP_c0[c0] <=> (1)  strcoa_c0[c0] + (1)  ACP_c0[c0]				
rxn05453_c0	=	Cytosol_0	Ga0182879_101041	13-methyl-tetra-decanoyl-ACP:[acyl-carrier-protein] transferase_c0		0		(1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd11540[c0] <=> (1)  cpd11437[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  13-methyl-tetra-decanoyl-ACP_c0[c0] <=> (1)  fa3coa_c0[c0] + (1)  ACP_c0[c0]				
rxn01682_c0	=	Cytosol_0	(Ga0182879_1051125 and Ga0182879_1051126)	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate D-glyceraldehyde-3-phosphate-lyase_c0		2.78		(1)  cpd02210[c0] <=> (1)  cpd00102[c0] + (1)  cpd00359[c0]	(1)  Indoleglycerol phosphate_c0[c0] <=> (1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  indol_c0[c0]	TRPS3r	R02340	Phenylalanine, tyrosine and tryptophan biosynthesis|Benzoxazinoid biosynthesis	ALL-CHORISMATE-PWY|Amino-Acid-Biosynthesis|Auxin-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|HORMONE-SYN|IND-AMINO-ACID-SYN|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|TRPSYN-PWY|TRYPTOPHAN-BIOSYNTHESIS
rxn03181_c0	=	Cytosol_0	Ga0182879_109348	ATP:2,3,2',3'-tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-beta-D-1,6-glucosaminyl-alpha-phosphate 4-O'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd03002[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02993[c0]	(1)  ATP_c0[c0] + (1)  Lipid A disaccharide_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  Lipid IV(A) _c0[c0]	TDSK	R04657	Lipopolysaccharide biosynthesis	Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|NAGLIPASYN-PWY
rxn02331_c0	<	Cytosol_0	Ga0182879_102810	phosphoenolpyruvate:D-arabinose-5-phosphate C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming)_c0	2.5.1.55|4.1.2.16	2.65		(1)  cpd00009[c0] + (1)  cpd02730[c0] <= (1)  cpd00001[c0] + (1)  cpd00061[c0] + (1)  cpd00817[c0]	(1)  Phosphate_c0[c0] + (1)  3-Deoxy-D-manno-octulosonate8-phosphate_c0[c0] <= (1)  H2O_c0[c0] + (1)  Phosphoenolpyruvate_c0[c0] + (1)  D-Arabinose5-phosphate_c0[c0]	KDOPS	R03254	Lipopolysaccharide biosynthesis	Biosynthesis|CARBO-BIOSYNTHESIS|CMP-KDO-Biosynthesis|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|Polysaccharides-Biosynthesis|SUGAR-NUCLEOTIDES
rxn06493_c0	=	Cytosol_0	((Ga0182879_11044 and Ga0182879_11045) or (Unknown and Unknown and Ga0182879_11044))	dihydrolipoylprotein:NAD+ oxidoreductase_c0		1.55		(1)  cpd00003[c0] + (1)  cpd12225[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd12005[c0]	(1)  NAD_c0[c0] + (1)  Dihydrolipolprotein_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Lipoylprotein_c0[c0]	GCCc	R03815	Glycine, serine and threonine metabolism	
rxn12846_c0	=	Cytosol_0	Ga0182879_107411	Gly-Phe aminopeptidase_c0				(1)  cpd00001[c0] + (1)  cpd15605[c0] <=> (1)  cpd00033[c0] + (1)  cpd00066[c0]	(1)  H2O_c0[c0] + (1)  Gly-Phe_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Phenylalanine_c0[c0]				
rxn00337_c0	=	Cytosol_0	(Ga0182879_105843 or Ga0182879_1062127)	ATP:L-aspartate 4-phosphotransferase_c0		-6.9		(1)  cpd00002[c0] + (1)  cpd00041[c0] <=> (1)  cpd00008[c0] + (1)  cpd01977[c0]	(1)  ATP_c0[c0] + (1)  L-Aspartate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  4-Phospho-L-aspartate_c0[c0]	ASPK	R00480	Glycine, serine and threonine metabolism|Cysteine and methionine metabolism|Lysine biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|DAPLYSINESYN-PWY|HOMOSERSYN-PWY|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN|LYSINE-SYN|MET-SAM-PWY|METHIONINE-SYN|METSYN-PWY|Other-Amino-Acid-Biosynthesis|P101-PWY|P4-PWY|PWY0-781|Polyamine-Biosynthesis|Spermidine-Biosynthesis|THREONINE-BIOSYNTHESIS|THRESYN-PWY
rxn01231_c0	=	Cytosol_0	Ga0182879_101312	3-Sulfo-L-alanine carboxy-lyase (taurine-forming)_c0		-3.09		(1)  cpd00067[c0] + (1)  cpd00395[c0] <=> (1)  cpd00011[c0] + (1)  cpd00210[c0]	(1)  H+_c0[c0] + (1)  L-Cysteate_c0[c0] <=> (1)  CO2_c0[c0] + (1)  Taurine_c0[c0]	SALADC2	R01682	Taurine and hypotaurine metabolism	
rxn08308_c0	=	Cytosol_0	Ga0182879_10126	CDP-diacylglycerol synthetase (n-C14:1)_c0		270.92		(1)  cpd00052[c0] + (1)  cpd15523[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15422[c0]	(1)  CTP_c0[c0] + (1)  1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-ditetradec-7-enoylglycerol_c0[c0]	DASYN141			
rxn01930_c0	>	Cytosol_0	Ga0182879_105190	3-Hydroxy-L-kynurenine hydrolase_c0		-12.81		(1)  cpd00001[c0] + (1)  cpd02065[c0] => (1)  cpd00035[c0] + (1)  cpd00067[c0] + (1)  cpd00483[c0]	(1)  H2O_c0[c0] + (1)  3-Hydroxy-L-kynurenine_c0[c0] => (1)  L-Alanine_c0[c0] + (1)  H+_c0[c0] + (1)  3-Hydroxyanthranilate_c0[c0]	HKYNH	R02668	Tryptophan metabolism	
rxn07680_c0	=	Cytosol_0	(Ga0182879_104747 or Ga0182879_101695 or Ga0182879_109358 or Ga0182879_101437 or Ga0182879_109159)	R07890_c0		3.76		(1)  cpd00003[c0] + (1)  cpd15045[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15046[c0]	(1)  NAD_c0[c0] + (1)  3-Hydroxy-OPC8-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxo-OPC8-CoA_c0[c0]		R07890	alpha-Linolenic acid metabolism	
rxn03248_c0	=	Cytosol_0	(Ga0182879_100823 or Ga0182879_104746 or Ga0182879_101438)	Hexanoyl-CoA:acetyl-CoA C-acyltransferase_c0		7.06		(1)  cpd00022[c0] + (1)  cpd03124[c0] <=> (1)  cpd00010[c0] + (1)  cpd03121[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  Hexanoyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (1)  3-Oxooctanoyl-CoA_c0[c0]	ACACT3r	R04747	Fatty acid elongation|Fatty acid degradation	
rxn05516_c0	>	Cytosol_0	(Ga0182879_107332 or Ga0182879_109227 or Ga0182879_10905 or Ga0182879_107318)	Cadmium-translocating P-type ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd01012[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd01012[e0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Cd2+_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Cd2+_e0[e0]	CD2abc1			
rxn02270_c0	<	Cytosol_0	Ga0182879_110242	Branched-chain acyl-CoA dehydrogenase_c0		6.67		(1)  cpd00015[c0] + (1)  cpd00067[c0] + (1)  cpd00760[c0] <= (1)  cpd00982[c0] + (1)  cpd02125[c0]	(1)  FAD_c0[c0] + (1)  H+_c0[c0] + (1)  2-Methylbutyryl-CoA_c0[c0] <= (1)  FADH2_c0[c0] + (1)  Tiglyl-CoA_c0[c0]	2MBCOAD			
rxn09206_c0	>	Cytosol_0	(Ga0182879_101282 or Ga0182879_107418)	Phosphatidylserine syntase (n-C14:0)_c0		-240.29		(1)  cpd00054[c0] + (1)  cpd15423[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15553[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-ditetradecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  phosphatidylserine ditetradecanoyl_c0[c0]	PSSA140			
rxn09209_c0	>	Cytosol_0	(Ga0182879_107418 or Ga0182879_101282)	Phosphatidylserine syntase (n-C16:1)_c0		-240.29		(1)  cpd00054[c0] + (1)  cpd15418[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15556[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-dihexadec-9-enoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  phosphatidylserine dihexadec-9-enoyl_c0[c0]	PSSA161			
rxn00902_c0	<	Cytosol_0	Ga0182879_101283	acetyl-CoA:3-methyl-2-oxobutanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)_c0	4.1.3.12	8.93		(1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd01646[c0] <= (1)  cpd00001[c0] + (1)  cpd00022[c0] + (1)  cpd00123[c0]	(1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  2-Isopropylmalate_c0[c0] <= (1)  H2O_c0[c0] + (1)  Acetyl-CoA_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0]	IPPS	R01213	Valine, leucine and isoleucine biosynthesis|Pyruvate metabolism	Amino-Acid-Biosynthesis|BRANCHED-CHAIN-AA-SYN-PWY|Biosynthesis|Energy-Metabolism|IND-AMINO-ACID-SYN|LEUCINE-SYN|LEUSYN-PWY
rxn06672_c0	=	Cytosol_0	(Unknown and Ga0182879_110047 and Unknown and Ga0182879_110048)	biotin-carboxyl-carrier-protein:carbon-dioxide ligase (ADP-forming)_c0		9.58		(1)  cpd00002[c0] + (1)  cpd00242[c0] + (1)  cpd12848[c0] <=> (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd12543[c0]	(1)  ATP_c0[c0] + (1)  H2CO3_c0[c0] + (1)  Holo-[carboxylase]_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Carboxybiotin-carboxyl-carrier protein_c0[c0]	BTNC	R04385	Fatty acid biosynthesis	
rxn00649_c0	>	Cytosol_0	Ga0182879_102951	O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase_c0		-3.42		(1)  cpd00239[c0] + (1)  cpd00722[c0] => (1)  cpd00029[c0] + (1)  cpd00084[c0]	(1)  H2S_c0[c0] + (1)  O-Acetyl-L-serine_c0[c0] => (1)  Acetate_c0[c0] + (1)  L-Cysteine_c0[c0]	CYSS	R00897	Cysteine and methionine metabolism|Sulfur metabolism	Amino-Acid-Biosynthesis|Biosynthesis|CYSTEINE-SYN|CYSTSYN-PWY|IND-AMINO-ACID-SYN|SULFATE-CYS-PWY
rxn01739_c0	=	Cytosol_0	Ga0182879_106251	ATP:shikimate 3-phosphotransferase_c0	2.7.1.71	-14.03		(1)  cpd00002[c0] + (1)  cpd00383[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02030[c0]	(1)  ATP_c0[c0] + (1)  Shikimate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  3-phosphoshikimate_c0[c0]	ARO1_4	R02412	Phenylalanine, tyrosine and tryptophan biosynthesis	ALL-CHORISMATE-PWY|ARO-PWY|AROMATIC-COMPOUNDS-BIOSYN|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|Chorismate-Biosynthesis
rxn02400_c0	>	Cytosol_0	Ga0182879_103717	Nicotinate D-ribonucleotide phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00873[c0] => (1)  cpd00009[c0] + (1)  cpd03471[c0]	(1)  H2O_c0[c0] + (1)  Nicotinate ribonucleotide_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Nicotinate D-ribonucleoside_c0[c0]		R03346	Nicotinate and nicotinamide metabolism	
rxn01268_c0	>	Cytosol_0	Ga0182879_10564	Prephenate:NAD+ oxidoreductase(decarboxylating)_c0		-16.12		(1)  cpd00003[c0] + (1)  cpd00219[c0] => (1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  cpd00868[c0]	(1)  NAD_c0[c0] + (1)  Prephenate_c0[c0] => (1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  p-hydroxyphenylpyruvate_c0[c0]	PPND	R01728	Phenylalanine, tyrosine and tryptophan biosynthesis|Novobiocin biosynthesis	ALL-CHORISMATE-PWY|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|IND-AMINO-ACID-SYN|TYROSINE-SYN|TYRSYN
rxn07434_c0	>	Cytosol_0	(Ga0182879_10252 and Ga0182879_10253)	R07603_c0		-6.87		(1)  cpd00056[c0] + (1)  cpd00067[c0] + (1)  cpd00508[c0] => (1)  cpd00011[c0] + (1)  cpd14702[c0]	(1)  TPP_c0[c0] + (1)  H+_c0[c0] + (1)  3MOP_c0[c0] => (1)  CO2_c0[c0] + (1)  2-Methyl-1-hydroxybutyl-TPP_c0[c0]		R07603	Valine, leucine and isoleucine degradation	
rxn01974_c0	=	Cytosol_0	Ga0182879_11001	LL-2,6-Diaminoheptanedioate 2-epimerase_c0	5.1.1.7	0		(1)  cpd00504[c0] <=> (1)  cpd00516[c0]	(1)  LL-2,6-Diaminopimelate_c0[c0] <=> (1)  meso-2,6-Diaminopimelate_c0[c0]	DAPE	R02735	Lysine biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|DAPLYSINESYN-PWY|IND-AMINO-ACID-SYN|LYSINE-SYN|P4-PWY|PWY0-781
rxn12641_c0	=	Cytosol_0	Ga0182879_107411	RXN0-6977.c_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd11585[c0] <=> (1)  cpd00033[c0] + (1)  cpd00035[c0]	(1)  H2O_c0[c0] + (1)  L-alanylglycine_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Alanine_c0[c0]	MEAMP1(ala-gly)			
rxn00568_c0	<	Cytosol_0	((Ga0182879_10519 or Ga0182879_10865) and (Ga0182879_10518 or Ga0182879_10864) and Ga0182879_105110)	NIRBD-RXN.c_c0		-91.6		(2)  cpd00001[c0] + (3)  cpd00003[c0] + (1)  cpd00013[c0] <= (3)  cpd00004[c0] + (5)  cpd00067[c0] + (1)  cpd00075[c0]	(2)  H2O_c0[c0] + (3)  NAD_c0[c0] + (1)  NH3_c0[c0] <= (3)  NADH_c0[c0] + (5)  H+_c0[c0] + (1)  Nitrite_c0[c0]	NTRIR2x			Degradation|NITROGEN-DEG|Nitrate-Reduction|Noncarbon-Nutrients|Other-Degradation
rxn08971_c0	>	Cytosol_0	(Ga0182879_103611 or Ga0182879_106437)	NADH dehydrogenase (menaquinone-8 & 0 protons)_c0		147.01		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15500[c0] => (1)  cpd00003[c0] + (1)  cpd15499[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Menaquinone 8_c0[c0] => (1)  NAD_c0[c0] + (1)  Menaquinol 8_c0[c0]	NADH10			
rxn01635_c0	<	Cytosol_0	Ga0182879_102516	1-Pyrroline-4-hydroxy-2-carboxylate aminohydrolase (decyclizing)_c0	3.5.4.22	11.6		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd02626[c0] <= (1)  cpd00013[c0] + (1)  cpd00340[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  1-Pyrroline-4-hydroxy-2-carboxylate_c0[c0] <= (1)  NH3_c0[c0] + (1)  2,5-Dioxopentanoate_c0[c0]		R02280	Arginine and proline metabolism	4-Hydroxyproline-Degradation|Amino-Acid-Degradation|Degradation
rxn00060_c0	>	Cytosol_0	Ga0182879_10384	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)_c0		-25.97		(1)  cpd00001[c0] + (4)  cpd00689[c0] => (4)  cpd00013[c0] + (1)  cpd00755[c0]	(1)  H2O_c0[c0] + (4)  Porphobilinogen_c0[c0] => (4)  NH3_c0[c0] + (1)  Hydroxymethylbilane_c0[c0]	HEM3	R00084	Porphyrin and chlorophyll metabolism	Biosynthesis|Chlorophyll-Biosynthesis|Chlorophyll-a-Biosynthesis|Cofactor-Biosynthesis|HEME-SYN|Porphyrin-Compounds-Biosynthesis|Tetrapyrrole-Biosynthesis
