id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	bigg id	kegg id	kegg pathways	metacyc pathways
rxn10205_c0	>	Cytosol_0	(Unknown and Ga0182890_107165)	isoheptadecanoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd11432[c0] => (1)  cpd00010[c0] + (1)  cpd15671[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  fa11coa_c0[c0] => (1)  CoA_c0[c0] + (1)  1-isoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0]				
rxn05400_c0	>	Cytosol_0	(Ga0182890_106230 and (Ga0182890_106295 or Ga0182890_10880))	11-methyl-dodecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11536[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11537[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  11-methyl-dodecanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  13-methyl-3-oxo-tetra-decanoyl-ACP_c0[c0]				
rxn02988_c0	<	Cytosol_0	Ga0182890_10123	glycerone phosphate:iminosuccinate alkyltransferase (cyclizing)_c0		-0.61		(2)  cpd00001[c0] + (1)  cpd00009[c0] + (1)  cpd02333[c0] <= (1)  cpd00095[c0] + (1)  cpd03470[c0]	(2)  H2O_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Quinolinate_c0[c0] <= (1)  Glycerone-phosphate_c0[c0] + (1)  Iminoaspartate_c0[c0]	QULNS	R04292	Nicotinate and nicotinamide metabolism	ALKALOIDS-SYN|Biosynthesis|Cofactor-Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|NAD-Metabolism|NAD-SYN|PWY0-781|PYRIDNUCSYN-PWY|PYRROLIDINE-ALKALOIDS|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn00165_c0	>	Cytosol_0	(Ga0182890_12631 and Ga0182890_12631)	L-serine ammonia-lyase_c0	4.2.1.13	-7.51		(1)  cpd00054[c0] => (1)  cpd00013[c0] + (1)  cpd00020[c0]	(1)  L-Serine_c0[c0] => (1)  NH3_c0[c0] + (1)  Pyruvate_c0[c0]	CHA1_2	R00220	Glycine, serine and threonine metabolism	AMINE-DEG|Amino-Acid-Degradation|Degradation|NUCLEO-DEG|Purine-Degradation|SERDEG-PWY|SERINE-DEG
rxn10228_c0	>	Cytosol_0	Ga0182890_107403	isotetradecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase_c0		-15.04		(1)  cpd00054[c0] + (1)  cpd15685[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15691[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-diisotetradecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  Diisotetradecanoylphosphatidylserine_c0[c0]				
rxn05814_c0	=	Cytosol_0	Ga0182890_11418	ATP:nucleoside-phosphate phosphotransferase_c0		9.53		(1)  cpd00002[c0] + (1)  cpd12232[c0] <=> (1)  cpd00008[c0] + (1)  cpd00354[c0]	(1)  ATP_c0[c0] + (1)  Nucleoside phosphate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  NDP_c0[c0]				
rxn05542_c0	>	Cytosol_0	(Ga0182890_108273 or Ga0182890_109156)	oligopeptide-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11585[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11585[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-alanylglycine_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-alanylglycine_c0[c0]	DIPEPabc4			
rxn00678_c0	=	Cytosol_0	Ga0182890_11840	(S)-2-Methyl-3-oxopropanoyl-CoA:pyruvate carboxyltransferase_c0		1.81		(1)  cpd00020[c0] + (1)  cpd00519[c0] <=> (1)  cpd00032[c0] + (1)  cpd00086[c0]	(1)  Pyruvate_c0[c0] + (1)  D-methylmalonyl-CoA_c0[c0] <=> (1)  Oxaloacetate_c0[c0] + (1)  Propionyl-CoA_c0[c0]		R00930	Propanoate metabolism	Amino-Acid-Degradation|Degradation|Energy-Metabolism|Fermentation|GLUTAMATE-DEG|P108-PWY|Pyruvate-Degradation
rxn05545_c0	>	Cytosol_0	(Ga0182890_108273 or Ga0182890_109156)	Dipeptide transport via ABC system (ala-thr)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11582[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11582[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  ala-L-Thr-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  ala-L-Thr-L_c0[c0]	DIPEPabc7			
rxn06297_c0	=	Cytosol_0	Ga0182890_11262	S-Adenosyl-L-methionine:tRNA-uridine 3-(3-amino-3-carboxypropyl)transferase_c0		1.55		(1)  cpd00017[c0] + (1)  cpd11767[c0] <=> (2)  cpd00067[c0] + (1)  cpd00147[c0] + (1)  cpd12564[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  tRNA uridine_c0[c0] <=> (2)  H+_c0[c0] + (1)  5-Methylthioadenosine_c0[c0] + (1)  tRNA 3-(3-amino-3-carboxypropyl) -uridine_c0[c0]		R03019		
rxn11268_c0	<	Cytosol_0	Ga0182890_11672	phosphate ABC transporter permease protein_c0		0		(1)  cpd00012[e0] + (1)  cpd00067[e0] <= (1)  cpd00012[c0] + (1)  cpd00067[c0]	(1)  PPi_e0[e0] + (1)  H+_e0[e0] <= (1)  PPi_c0[c0] + (1)  H+_c0[c0]				
rxn00710_c0	>	Cytosol_0	Ga0182890_10669	orotidine-5'-phosphate carboxy-lyase (UMP-forming)_c0		-1.32		(1)  cpd00067[c0] + (1)  cpd00810[c0] => (1)  cpd00011[c0] + (1)  cpd00091[c0]	(1)  H+_c0[c0] + (1)  Orotidylic acid_c0[c0] => (1)  CO2_c0[c0] + (1)  UMP_c0[c0]	OMPDC	R00965	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PWY0-162|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn
rxn00470_c0	>	Cytosol_0	Ga0182890_106183	L-ornithine carboxy-lyase (putrescine-forming)_c0		-3.09		(1)  cpd00064[c0] + (1)  cpd00067[c0] => (1)  cpd00011[c0] + (1)  cpd00118[c0]	(1)  Ornithine_c0[c0] + (1)  H+_c0[c0] => (1)  CO2_c0[c0] + (1)  Putrescine_c0[c0]	or NDC	R00670	Arginine and proline metabolism|Glutathione metabolism	AMINE-DEG|ARG+POLYAMINE-SYN|ARGININE-DEG|Amino-Acid-Degradation|Biosynthesis|Degradation|ORNARGDEG-PWY|ORNDEG-PWY|POLYAMINSYN3-PWY|POLYAMSYN-PWY|Polyamine-Biosynthesis|Putrescine-Biosynthesis
rxn05541_c0	>	Cytosol_0	(Ga0182890_108273 or Ga0182890_109156)	Dipeptide transport via ABC system (ala-glu)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11586[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11586[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  ala-L-glu-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  ala-L-glu-L_c0[c0]	DIPEPabc3			
rxn01682_c0	=	Cytosol_0	((Ga0182890_107292 and Ga0182890_107293) or Ga0182890_12215)	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate D-glyceraldehyde-3-phosphate-lyase_c0		2.78		(1)  cpd02210[c0] <=> (1)  cpd00102[c0] + (1)  cpd00359[c0]	(1)  Indoleglycerol phosphate_c0[c0] <=> (1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  indol_c0[c0]	TRPS3r	R02340	Phenylalanine, tyrosine and tryptophan biosynthesis|Benzoxazinoid biosynthesis	ALL-CHORISMATE-PWY|Amino-Acid-Biosynthesis|Auxin-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|HORMONE-SYN|IND-AMINO-ACID-SYN|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|TRPSYN-PWY|TRYPTOPHAN-BIOSYNTHESIS
rxn00479_c0	>	Cytosol_0	Ga0182890_11747	L-tryptophan:oxygen 2-oxidoreductase (decarboxylating)_c0	1.13.12.3	-109.26		(1)  cpd00007[c0] + (1)  cpd00065[c0] => (1)  cpd00001[c0] + (1)  cpd00011[c0] + (1)  cpd01747[c0]	(1)  O2_c0[c0] + (1)  L-Tryptophan_c0[c0] => (1)  H2O_c0[c0] + (1)  CO2_c0[c0] + (1)  Indole-3-acetamide_c0[c0]		R00679	Tryptophan metabolism	Auxin-Biosynthesis|Biosynthesis|HORMONE-SYN|Plant-Hormone-Biosynthesis
rxn03181_c0	=	Cytosol_0	Ga0182890_109140	ATP:2,3,2',3'-tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-beta-D-1,6-glucosaminyl-alpha-phosphate 4-O'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd03002[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02993[c0]	(1)  ATP_c0[c0] + (1)  Lipid A disaccharide_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  Lipid IV(A) _c0[c0]	TDSK	R04657	Lipopolysaccharide biosynthesis	Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|NAGLIPASYN-PWY
rxn02331_c0	<	Cytosol_0	Ga0182890_106122	phosphoenolpyruvate:D-arabinose-5-phosphate C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming)_c0	2.5.1.55|4.1.2.16	2.65		(1)  cpd00009[c0] + (1)  cpd02730[c0] <= (1)  cpd00001[c0] + (1)  cpd00061[c0] + (1)  cpd00817[c0]	(1)  Phosphate_c0[c0] + (1)  3-Deoxy-D-manno-octulosonate8-phosphate_c0[c0] <= (1)  H2O_c0[c0] + (1)  Phosphoenolpyruvate_c0[c0] + (1)  D-Arabinose5-phosphate_c0[c0]	KDOPS	R03254	Lipopolysaccharide biosynthesis	Biosynthesis|CARBO-BIOSYNTHESIS|CMP-KDO-Biosynthesis|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|Polysaccharides-Biosynthesis|SUGAR-NUCLEOTIDES
rxn06493_c0	=	Cytosol_0	Ga0182890_111133	dihydrolipoylprotein:NAD+ oxidoreductase_c0		1.55		(1)  cpd00003[c0] + (1)  cpd12225[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd12005[c0]	(1)  NAD_c0[c0] + (1)  Dihydrolipolprotein_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Lipoylprotein_c0[c0]	GCCc	R03815	Glycine, serine and threonine metabolism	
rxn10214_c0	>	Cytosol_0	Ga0182890_10977	isoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd11432[c0] + (1)  cpd15671[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd15677[c0]	(1)  fa11coa_c0[c0] + (1)  1-isoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0]				
rxn12846_c0	=	Cytosol_0	Ga0182890_10725	Gly-Phe aminopeptidase_c0				(1)  cpd00001[c0] + (1)  cpd15605[c0] <=> (1)  cpd00033[c0] + (1)  cpd00066[c0]	(1)  H2O_c0[c0] + (1)  Gly-Phe_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Phenylalanine_c0[c0]				
rxn00337_c0	=	Cytosol_0	Ga0182890_108122	ATP:L-aspartate 4-phosphotransferase_c0		-6.9		(1)  cpd00002[c0] + (1)  cpd00041[c0] <=> (1)  cpd00008[c0] + (1)  cpd01977[c0]	(1)  ATP_c0[c0] + (1)  L-Aspartate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  4-Phospho-L-aspartate_c0[c0]	ASPK	R00480	Glycine, serine and threonine metabolism|Cysteine and methionine metabolism|Lysine biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|DAPLYSINESYN-PWY|HOMOSERSYN-PWY|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN|LYSINE-SYN|MET-SAM-PWY|METHIONINE-SYN|METSYN-PWY|Other-Amino-Acid-Biosynthesis|P101-PWY|P4-PWY|PWY0-781|Polyamine-Biosynthesis|Spermidine-Biosynthesis|THREONINE-BIOSYNTHESIS|THRESYN-PWY
rxn08308_c0	=	Cytosol_0	Ga0182890_11785	CDP-diacylglycerol synthetase (n-C14:1)_c0		270.92		(1)  cpd00052[c0] + (1)  cpd15523[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15422[c0]	(1)  CTP_c0[c0] + (1)  1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-ditetradec-7-enoylglycerol_c0[c0]	DASYN141			
rxn00208_c0	>	Cytosol_0	Ga0182890_12321	Pyridoxamine-5'-phosphate:oxygen oxidoreductase (deaminating)_c0		-25.57		(1)  cpd00001[c0] + (1)  cpd00007[c0] + (1)  cpd00493[c0] => (1)  cpd00013[c0] + (1)  cpd00016[c0] + (1)  cpd00025[c0]	(1)  H2O_c0[c0] + (1)  O2_c0[c0] + (1)  Pyridoxamine phosphate_c0[c0] => (1)  NH3_c0[c0] + (1)  Pyridoxal phosphate_c0[c0] + (1)  H2O2_c0[c0]	PDX3_1	R00277	Vitamin B6 metabolism	Biosynthesis|Cofactor-Biosynthesis|PLPSAL-PWY|PWY0-845|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis
rxn05031_c0	>	Cytosol_0	Ga0182890_108263	prephytoene diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase_c0		-13.19		(1)  cpd02168[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd03205[c0]	(1)  Prephytoene diphosphate_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  Phytoene_c0[c0]		R07270	Carotenoid biosynthesis	
rxn05434_c0	>	Cytosol_0	Ga0182890_108339	6-methyl-trans-oct-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11502[c0] => (1)  cpd00003[c0] + (1)  cpd11503[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  6-methyl-trans-oct-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  6-methyl-octanoyl-ACP_c0[c0]				
rxn05346_c0	>	Cytosol_0	((Ga0182890_106295 or Ga0182890_10880) and Ga0182890_106230)	butyryl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		-7.37		(1)  cpd11464[c0] + (1)  cpd11492[c0] => (1)  cpd00011[c0] + (1)  cpd11486[c0] + (1)  cpd11493[c0]	(1)  Butyryl-ACP_c0[c0] + (1)  Malonyl-acyl-carrierprotein-_c0[c0] => (1)  CO2_c0[c0] + (1)  3-Oxohexanoyl-[acp]_c0[c0] + (1)  ACP_c0[c0]	3OAS60	R04952	Fatty acid biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Palmitate-Biosynthesis
rxn07680_c0	=	Cytosol_0	Ga0182890_10217	R07890_c0		3.76		(1)  cpd00003[c0] + (1)  cpd15045[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15046[c0]	(1)  NAD_c0[c0] + (1)  3-Hydroxy-OPC8-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxo-OPC8-CoA_c0[c0]		R07890	alpha-Linolenic acid metabolism	
rxn03248_c0	=	Cytosol_0	Ga0182890_10847	Hexanoyl-CoA:acetyl-CoA C-acyltransferase_c0		7.06		(1)  cpd00022[c0] + (1)  cpd03124[c0] <=> (1)  cpd00010[c0] + (1)  cpd03121[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  Hexanoyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (1)  3-Oxooctanoyl-CoA_c0[c0]	ACACT3r	R04747	Fatty acid elongation|Fatty acid degradation	
rxn08127_c0	=	Cytosol_0	Ga0182890_12134	Amylomaltase (maltotetraose)_c0		0		(1)  cpd00179[c0] + (1)  cpd01399[c0] <=> (1)  cpd00027[c0] + (1)  cpd15495[c0]	(1)  Maltose_c0[c0] + (1)  Maltotetraose_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  Maltopentaose_c0[c0]	AMALT2			
rxn05516_c0	>	Cytosol_0	Ga0182890_106514	Cadmium-translocating P-type ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd01012[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd01012[e0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Cd2+_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Cd2+_e0[e0]	CD2abc1			
rxn05142_c0	=	Cytosol_0	Ga0182890_1229	sinapoyl aldehyde:NAD oxidoreductase_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd03333[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd00373[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  Sinapaldehyde_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  Sinapate_c0[c0]		R07441	Phenylpropanoid biosynthesis	
rxn00416_c0	>	Cytosol_0	(Ga0182890_108249 or Ga0182890_1154 or Ga0182890_107144 or Ga0182890_108240)	L-aspartate:L-glutamine amido-ligase (AMP-forming)_c0		-27.3		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00041[c0] + (1)  cpd00053[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00023[c0] + (2)  cpd00067[c0] + (1)  cpd00132[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Aspartate_c0[c0] + (1)  L-Glutamine_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  L-Glutamate_c0[c0] + (2)  H+_c0[c0] + (1)  L-Asparagine_c0[c0]	ASN1	R00578	Alanine, aspartate and glutamate metabolism|Nitrogen metabolism	ASPARAGINE-BIOSYNTHESIS|ASPARAGINE-SYN|Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|PWY0-1325
rxn00827_c0	>	Cytosol_0	(Ga0182890_107137 or Ga0182890_108230)	CTP:N-acetylneuraminate cytidylyltransferase_c0		-12.96		(1)  cpd00052[c0] + (1)  cpd00232[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd00112[c0]	(1)  CTP_c0[c0] + (1)  Neu5Ac_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CMP-N-acetylneuraminate_c0[c0]		R01117	Amino sugar and nucleotide sugar metabolism	
rxn09206_c0	>	Cytosol_0	Ga0182890_107403	Phosphatidylserine syntase (n-C14:0)_c0		-240.29		(1)  cpd00054[c0] + (1)  cpd15423[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15553[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-ditetradecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  phosphatidylserine ditetradecanoyl_c0[c0]	PSSA140			
rxn01134_c0	=	Cytosol_0	Ga0182890_12236	Maltose alpha-D-glucosylmutase_c0		0		(1)  cpd00179[c0] <=> (1)  cpd00794[c0]	(1)  Maltose_c0[c0] <=> (1)  TRHL_c0[c0]	MTI	R01557	Starch and sucrose metabolism	
rxn02376_c0	=	Cytosol_0	Ga0182890_10791	R03316_c0		6.72		(1)  cpd00213[c0] + (1)  cpd03189[c0] <=> (1)  cpd00056[c0] + (1)  cpd00860[c0]	(1)  Lipoamide_c0[c0] + (1)  3-Carboxy-1-hydroxypropyl-ThPP_c0[c0] <=> (1)  TPP_c0[c0] + (1)  S-Succinyldihydrolipoamide_c0[c0]		R03316	Citrate cycle (TCA cycle)	
rxn09209_c0	>	Cytosol_0	Ga0182890_107403	Phosphatidylserine syntase (n-C16:1)_c0		-240.29		(1)  cpd00054[c0] + (1)  cpd15418[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15556[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-dihexadec-9-enoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  phosphatidylserine dihexadec-9-enoyl_c0[c0]	PSSA161			
rxn08669_c0	>	Cytosol_0	Ga0182890_11553	Glycerophosphodiester phosphodiesterase_c0		-14.34		(1)  cpd00001[c0] + (1)  cpd02090[c0] => (1)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd00100[c0]	(1)  H2O_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0] => (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Glycerol_c0[c0]	GPDDA4			
rxn00658_c0	=	Cytosol_0	Ga0182890_11682	N-Acetyl-beta-alanine amidohydrolase_c0	3.5.1.21	-2		(1)  cpd00001[c0] + (1)  cpd00788[c0] <=> (1)  cpd00029[c0] + (1)  cpd00085[c0]	(1)  H2O_c0[c0] + (1)  N-Acetyl-beta-alanine_c0[c0] <=> (1)  Acetate_c0[c0] + (1)  beta-Alanine_c0[c0]		R00909	beta-Alanine metabolism	
rxn06672_c0	=	Cytosol_0	(Unknown and Unknown and Ga0182890_1098 and Ga0182890_1097)	biotin-carboxyl-carrier-protein:carbon-dioxide ligase (ADP-forming)_c0		9.58		(1)  cpd00002[c0] + (1)  cpd00242[c0] + (1)  cpd12848[c0] <=> (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd12543[c0]	(1)  ATP_c0[c0] + (1)  H2CO3_c0[c0] + (1)  Holo-[carboxylase]_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Carboxybiotin-carboxyl-carrier protein_c0[c0]	BTNC	R04385	Fatty acid biosynthesis	
rxn02961_c0	=	Cytosol_0	Ga0182890_1239	CTP:ethanolamine-phosphate cytidylyltransferase_c0				(1)  cpd00052[c0] + (1)  cpd02233[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd03379[c0]	(1)  CTP_c0[c0] + (1)  Ciliatine_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CMPciliatine_c0[c0]		R04247	Phosphonate and phosphinate metabolism	
rxn01739_c0	=	Cytosol_0	Ga0182890_10682	ATP:shikimate 3-phosphotransferase_c0	2.7.1.71	-14.03		(1)  cpd00002[c0] + (1)  cpd00383[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02030[c0]	(1)  ATP_c0[c0] + (1)  Shikimate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  3-phosphoshikimate_c0[c0]	ARO1_4	R02412	Phenylalanine, tyrosine and tryptophan biosynthesis	ALL-CHORISMATE-PWY|ARO-PWY|AROMATIC-COMPOUNDS-BIOSYN|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|Chorismate-Biosynthesis
rxn02400_c0	>	Cytosol_0	(Ga0182890_106273 or Ga0182890_106274)	Nicotinate D-ribonucleotide phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00873[c0] => (1)  cpd00009[c0] + (1)  cpd03471[c0]	(1)  H2O_c0[c0] + (1)  Nicotinate ribonucleotide_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Nicotinate D-ribonucleoside_c0[c0]		R03346	Nicotinate and nicotinamide metabolism	
rxn01268_c0	>	Cytosol_0	Ga0182890_10985	Prephenate:NAD+ oxidoreductase(decarboxylating)_c0		-16.12		(1)  cpd00003[c0] + (1)  cpd00219[c0] => (1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  cpd00868[c0]	(1)  NAD_c0[c0] + (1)  Prephenate_c0[c0] => (1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  p-hydroxyphenylpyruvate_c0[c0]	PPND	R01728	Phenylalanine, tyrosine and tryptophan biosynthesis|Novobiocin biosynthesis	ALL-CHORISMATE-PWY|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|IND-AMINO-ACID-SYN|TYROSINE-SYN|TYRSYN
rxn07434_c0	>	Cytosol_0	((Ga0182890_10533 or Ga0182890_108207 or Ga0182890_106359) and (Ga0182890_108207 or Ga0182890_106359 or Ga0182890_10533))	R07603_c0		-6.87		(1)  cpd00056[c0] + (1)  cpd00067[c0] + (1)  cpd00508[c0] => (1)  cpd00011[c0] + (1)  cpd14702[c0]	(1)  TPP_c0[c0] + (1)  H+_c0[c0] + (1)  3MOP_c0[c0] => (1)  CO2_c0[c0] + (1)  2-Methyl-1-hydroxybutyl-TPP_c0[c0]		R07603	Valine, leucine and isoleucine degradation	
rxn00242_c0	>	Cytosol_0	Ga0182890_106563	guanosine-3',5'-bis(diphosphate) 3'-diphosphohydrolase_c0		-3.74		(1)  cpd00001[c0] + (1)  cpd00905[c0] => (1)  cpd00012[c0] + (1)  cpd00031[c0]	(1)  H2O_c0[c0] + (1)  Guanosine 3',5'-bis(diphosphate) _c0[c0] => (1)  PPi_c0[c0] + (1)  GDP_c0[c0]	G35DP	R00336	Purine metabolism	Biosynthesis|Metabolic-Regulators|PPGPPMET-PWY
rxn12641_c0	=	Cytosol_0	Ga0182890_10725	RXN0-6977.c_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd11585[c0] <=> (1)  cpd00033[c0] + (1)  cpd00035[c0]	(1)  H2O_c0[c0] + (1)  L-alanylglycine_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Alanine_c0[c0]	MEAMP1(ala-gly)			
rxn08971_c0	>	Cytosol_0	Ga0182890_107391	NADH dehydrogenase (menaquinone-8 & 0 protons)_c0		147.01		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15500[c0] => (1)  cpd00003[c0] + (1)  cpd15499[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Menaquinone 8_c0[c0] => (1)  NAD_c0[c0] + (1)  Menaquinol 8_c0[c0]	NADH10			
