id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	bigg id	kegg id	kegg pathways	metacyc pathways
rxn05444_c0	>	Cytosol_0	Ga0182881_111456	15-methyl-trans-hexa-dec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11543[c0] => (1)  cpd00003[c0] + (1)  cpd11544[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  15-methyl-trans-hexa-dec-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  15-methyl-hexa-decanoyl-ACP_c0[c0]				
rxn10205_c0	>	Cytosol_0	(Ga0182881_10087 and Ga0182881_106636)	isoheptadecanoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd11432[c0] => (1)  cpd00010[c0] + (1)  cpd15671[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  fa11coa_c0[c0] => (1)  CoA_c0[c0] + (1)  1-isoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0]				
rxn05400_c0	>	Cytosol_0	(Ga0182881_106517 and Ga0182881_111440)	11-methyl-dodecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11536[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11537[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  11-methyl-dodecanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  13-methyl-3-oxo-tetra-decanoyl-ACP_c0[c0]				
rxn01843_c0	=	Cytosol_0	Ga0182881_11331	2-phenylacetamide amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd01647[c0] <=> (1)  cpd00013[c0] + (1)  cpd00430[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  2-Phenylacetamide_c0[c0] <=> (1)  NH3_c0[c0] + (1)  PACT_c0[c0]		R02540	Phenylalanine metabolism|Styrene degradation	
rxn00816_c0	=	Cytosol_0	(Ga0182881_101341 or Ga0182881_101341)	Lactose galactohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd00208[c0] <=> (1)  cpd00027[c0] + (1)  cpd00108[c0]	(1)  H2O_c0[c0] + (1)  LACT_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  Galactose_c0[c0]	LACZ	R01100		
rxn01750_c0	>	Cytosol_0	Ga0182881_111138	CDPglucose 4,6-hydro-lyase_c0	4.2.1.45	-13.9		(1)  cpd00390[c0] => (1)  cpd00001[c0] + (1)  cpd00897[c0]	(1)  CDP-glucose_c0[c0] => (1)  H2O_c0[c0] + (1)  CDP-4-dehydro-6-deoxy-D-glucose_c0[c0]	CDPGHL	R02426	Amino sugar and nucleotide sugar metabolism	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|Lipopolysaccharide-Biosynthesis|O-Antigen-Biosynthesis|SUGAR-NUCLEOTIDES
rxn02988_c0	<	Cytosol_0	Ga0182881_101017	glycerone phosphate:iminosuccinate alkyltransferase (cyclizing)_c0		-0.61		(2)  cpd00001[c0] + (1)  cpd00009[c0] + (1)  cpd02333[c0] <= (1)  cpd00095[c0] + (1)  cpd03470[c0]	(2)  H2O_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Quinolinate_c0[c0] <= (1)  Glycerone-phosphate_c0[c0] + (1)  Iminoaspartate_c0[c0]	QULNS	R04292	Nicotinate and nicotinamide metabolism	ALKALOIDS-SYN|Biosynthesis|Cofactor-Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|NAD-Metabolism|NAD-SYN|PWY0-781|PYRIDNUCSYN-PWY|PYRROLIDINE-ALKALOIDS|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn00165_c0	>	Cytosol_0	(Ga0182881_103828 and Ga0182881_103828)	L-serine ammonia-lyase_c0	4.2.1.13	-7.51		(1)  cpd00054[c0] => (1)  cpd00013[c0] + (1)  cpd00020[c0]	(1)  L-Serine_c0[c0] => (1)  NH3_c0[c0] + (1)  Pyruvate_c0[c0]	CHA1_2	R00220	Glycine, serine and threonine metabolism	AMINE-DEG|Amino-Acid-Degradation|Degradation|NUCLEO-DEG|Purine-Degradation|SERDEG-PWY|SERINE-DEG
rxn10228_c0	>	Cytosol_0	Ga0182881_10896	isotetradecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase_c0		-15.04		(1)  cpd00054[c0] + (1)  cpd15685[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15691[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-diisotetradecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  Diisotetradecanoylphosphatidylserine_c0[c0]				
rxn01117_c0	=	Cytosol_0	Ga0182881_10656	D-arabinose-5-phosphate aldose-ketose-isomerase_c0		-1.46		(1)  cpd00817[c0] <=> (1)  cpd00171[c0]	(1)  D-Arabinose5-phosphate_c0[c0] <=> (1)  D-Ribulose5-phosphate_c0[c0]	A5PISO	R01530		Biosynthesis|CARBO-BIOSYNTHESIS|CMP-KDO-Biosynthesis|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|Polysaccharides-Biosynthesis|SUGAR-NUCLEOTIDES
rxn05814_c0	=	Cytosol_0	Ga0182881_11018	ATP:nucleoside-phosphate phosphotransferase_c0		9.53		(1)  cpd00002[c0] + (1)  cpd12232[c0] <=> (1)  cpd00008[c0] + (1)  cpd00354[c0]	(1)  ATP_c0[c0] + (1)  Nucleoside phosphate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  NDP_c0[c0]				
rxn05542_c0	>	Cytosol_0	((Ga0182881_10311 or Ga0182881_112318) or Ga0182881_103837)	oligopeptide-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11585[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11585[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-alanylglycine_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-alanylglycine_c0[c0]	DIPEPabc4			
rxn01322_c0	=	Cytosol_0	(Ga0182881_101348 or Ga0182881_101348)	N-Acetylneuraminate pyruvate-lyase (N-acetyl-D-mannosamine-forming)_c0		1.08		(1)  cpd00232[c0] <=> (1)  cpd00020[c0] + (1)  cpd00492[c0]	(1)  Neu5Ac_c0[c0] <=> (1)  Pyruvate_c0[c0] + (1)  N-Acetyl-D-mannosamine_c0[c0]	ACNML	R01811	Amino sugar and nucleotide sugar metabolism	
rxn01331_c0	>	Cytosol_0	Ga0182881_10277	D-erythrose 4-phosphate:NAD+ oxidoreductase_c0	1.2.1.72	-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00236[c0] => (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd02147[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  D-Erythrose4-phosphate_c0[c0] => (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  4-Phosphoerythronate_c0[c0]	E4PD	R01825	Vitamin B6 metabolism	Biosynthesis|Cofactor-Biosynthesis|PWY0-845|PYRIDOXSYN-PWY|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis
rxn05545_c0	>	Cytosol_0	((Ga0182881_112318 or Ga0182881_10311) or Ga0182881_103837)	Dipeptide transport via ABC system (ala-thr)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11582[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11582[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  ala-L-Thr-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  ala-L-Thr-L_c0[c0]	DIPEPabc7			
rxn06297_c0	=	Cytosol_0	Ga0182881_103010	S-Adenosyl-L-methionine:tRNA-uridine 3-(3-amino-3-carboxypropyl)transferase_c0		1.55		(1)  cpd00017[c0] + (1)  cpd11767[c0] <=> (2)  cpd00067[c0] + (1)  cpd00147[c0] + (1)  cpd12564[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  tRNA uridine_c0[c0] <=> (2)  H+_c0[c0] + (1)  5-Methylthioadenosine_c0[c0] + (1)  tRNA 3-(3-amino-3-carboxypropyl) -uridine_c0[c0]		R03019		
rxn11268_c0	<	Cytosol_0	Ga0182881_105656	phosphate ABC transporter permease protein_c0		0		(1)  cpd00012[e0] + (1)  cpd00067[e0] <= (1)  cpd00012[c0] + (1)  cpd00067[c0]	(1)  PPi_e0[e0] + (1)  H+_e0[e0] <= (1)  PPi_c0[c0] + (1)  H+_c0[c0]				
rxn01114_c0	=	Cytosol_0	Ga0182881_11083	ATP:D-ribulose 5-phosphotransferase_c0		-14.08		(1)  cpd00002[c0] + (1)  cpd00258[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00171[c0]	(1)  ATP_c0[c0] + (1)  D-Ribulose_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  D-Ribulose5-phosphate_c0[c0]	RBK_D	R01526	Pentose and glucuronate interconversions	Carbohydrates-Degradation|D-Arabinose-Degradation|DARABCAT-PWY|Degradation|RIBITOLUTIL-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides
rxn02305_c0	=	Cytosol_0	Ga0182881_110141	2-methyl-4-amino-5-hydroxymethylpyrimidine-diphosphate:4-methyl-5-(2-phosphoethyl)-thiazole 2-methyl-4-aminopyridine-5-methenyltransferase_c0		-9.6		(1)  cpd02654[c0] + (1)  cpd02894[c0] <=> (1)  cpd00012[c0] + (1)  cpd00793[c0]	(1)  4-Methyl-5--2-phosphoethyl-thiazole_c0[c0] + (1)  4-Amino-2-methyl-5-diphosphomethylpyrimidine_c0[c0] <=> (1)  PPi_c0[c0] + (1)  Thiamine phosphate_c0[c0]	THI6_2	R03223	Thiamine metabolism	Biosynthesis|Cofactor-Biosynthesis|THISYNARA-PWY|Thiamin-Salvage|Thiamine-Biosynthesis|Vitamin-Biosynthesis
rxn00470_c0	>	Cytosol_0	Ga0182881_10573	L-ornithine carboxy-lyase (putrescine-forming)_c0		-3.09		(1)  cpd00064[c0] + (1)  cpd00067[c0] => (1)  cpd00011[c0] + (1)  cpd00118[c0]	(1)  Ornithine_c0[c0] + (1)  H+_c0[c0] => (1)  CO2_c0[c0] + (1)  Putrescine_c0[c0]	or NDC	R00670	Arginine and proline metabolism|Glutathione metabolism	AMINE-DEG|ARG+POLYAMINE-SYN|ARGININE-DEG|Amino-Acid-Degradation|Biosynthesis|Degradation|ORNARGDEG-PWY|ORNDEG-PWY|POLYAMINSYN3-PWY|POLYAMSYN-PWY|Polyamine-Biosynthesis|Putrescine-Biosynthesis
rxn00953_c0	=	Cytosol_0	(Ga0182881_106638 or Ga0182881_106638)	L-Serine hydro-lyase (adding homocysteine)_c0		-5.67		(1)  cpd00054[c0] + (1)  cpd00135[c0] <=> (1)  cpd00001[c0] + (1)  cpd00424[c0]	(1)  L-Serine_c0[c0] + (1)  Homocysteine_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Cystathionine_c0[c0]	CYSTS	R01289		
rxn05541_c0	>	Cytosol_0	((Ga0182881_112318 or Ga0182881_10311) or Ga0182881_103837)	Dipeptide transport via ABC system (ala-glu)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11586[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11586[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  ala-L-glu-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  ala-L-glu-L_c0[c0]	DIPEPabc3			
rxn01682_c0	=	Cytosol_0	(Ga0182881_104936 and Ga0182881_104935)	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate D-glyceraldehyde-3-phosphate-lyase_c0		2.78		(1)  cpd02210[c0] <=> (1)  cpd00102[c0] + (1)  cpd00359[c0]	(1)  Indoleglycerol phosphate_c0[c0] <=> (1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  indol_c0[c0]	TRPS3r	R02340	Phenylalanine, tyrosine and tryptophan biosynthesis|Benzoxazinoid biosynthesis	ALL-CHORISMATE-PWY|Amino-Acid-Biosynthesis|Auxin-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|HORMONE-SYN|IND-AMINO-ACID-SYN|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|TRPSYN-PWY|TRYPTOPHAN-BIOSYNTHESIS
rxn03181_c0	=	Cytosol_0	Ga0182881_103864	ATP:2,3,2',3'-tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-beta-D-1,6-glucosaminyl-alpha-phosphate 4-O'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd03002[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02993[c0]	(1)  ATP_c0[c0] + (1)  Lipid A disaccharide_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  Lipid IV(A) _c0[c0]	TDSK	R04657	Lipopolysaccharide biosynthesis	Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|NAGLIPASYN-PWY
rxn02331_c0	<	Cytosol_0	Ga0182881_106616	phosphoenolpyruvate:D-arabinose-5-phosphate C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming)_c0	2.5.1.55|4.1.2.16	2.65		(1)  cpd00009[c0] + (1)  cpd02730[c0] <= (1)  cpd00001[c0] + (1)  cpd00061[c0] + (1)  cpd00817[c0]	(1)  Phosphate_c0[c0] + (1)  3-Deoxy-D-manno-octulosonate8-phosphate_c0[c0] <= (1)  H2O_c0[c0] + (1)  Phosphoenolpyruvate_c0[c0] + (1)  D-Arabinose5-phosphate_c0[c0]	KDOPS	R03254	Lipopolysaccharide biosynthesis	Biosynthesis|CARBO-BIOSYNTHESIS|CMP-KDO-Biosynthesis|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|Polysaccharides-Biosynthesis|SUGAR-NUCLEOTIDES
rxn06493_c0	=	Cytosol_0	(Ga0182881_101370 or (Unknown and Ga0182881_10487))	dihydrolipoylprotein:NAD+ oxidoreductase_c0		1.55		(1)  cpd00003[c0] + (1)  cpd12225[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd12005[c0]	(1)  NAD_c0[c0] + (1)  Dihydrolipolprotein_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Lipoylprotein_c0[c0]	GCCc	R03815	Glycine, serine and threonine metabolism	
rxn12846_c0	=	Cytosol_0	Ga0182881_10812	Gly-Phe aminopeptidase_c0				(1)  cpd00001[c0] + (1)  cpd15605[c0] <=> (1)  cpd00033[c0] + (1)  cpd00066[c0]	(1)  H2O_c0[c0] + (1)  Gly-Phe_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Phenylalanine_c0[c0]				
rxn00337_c0	=	Cytosol_0	(Ga0182881_105422 or Ga0182881_107618)	ATP:L-aspartate 4-phosphotransferase_c0		-6.9		(1)  cpd00002[c0] + (1)  cpd00041[c0] <=> (1)  cpd00008[c0] + (1)  cpd01977[c0]	(1)  ATP_c0[c0] + (1)  L-Aspartate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  4-Phospho-L-aspartate_c0[c0]	ASPK	R00480	Glycine, serine and threonine metabolism|Cysteine and methionine metabolism|Lysine biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|DAPLYSINESYN-PWY|HOMOSERSYN-PWY|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN|LYSINE-SYN|MET-SAM-PWY|METHIONINE-SYN|METSYN-PWY|Other-Amino-Acid-Biosynthesis|P101-PWY|P4-PWY|PWY0-781|Polyamine-Biosynthesis|Spermidine-Biosynthesis|THREONINE-BIOSYNTHESIS|THRESYN-PWY
rxn08308_c0	=	Cytosol_0	Ga0182881_110016	CDP-diacylglycerol synthetase (n-C14:1)_c0		270.92		(1)  cpd00052[c0] + (1)  cpd15523[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15422[c0]	(1)  CTP_c0[c0] + (1)  1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-ditetradec-7-enoylglycerol_c0[c0]	DASYN141			
rxn01930_c0	>	Cytosol_0	Ga0182881_11056	3-Hydroxy-L-kynurenine hydrolase_c0		-12.81		(1)  cpd00001[c0] + (1)  cpd02065[c0] => (1)  cpd00035[c0] + (1)  cpd00067[c0] + (1)  cpd00483[c0]	(1)  H2O_c0[c0] + (1)  3-Hydroxy-L-kynurenine_c0[c0] => (1)  L-Alanine_c0[c0] + (1)  H+_c0[c0] + (1)  3-Hydroxyanthranilate_c0[c0]	HKYNH	R02668	Tryptophan metabolism	
rxn00208_c0	>	Cytosol_0	Ga0182881_10613	Pyridoxamine-5'-phosphate:oxygen oxidoreductase (deaminating)_c0		-25.57		(1)  cpd00001[c0] + (1)  cpd00007[c0] + (1)  cpd00493[c0] => (1)  cpd00013[c0] + (1)  cpd00016[c0] + (1)  cpd00025[c0]	(1)  H2O_c0[c0] + (1)  O2_c0[c0] + (1)  Pyridoxamine phosphate_c0[c0] => (1)  NH3_c0[c0] + (1)  Pyridoxal phosphate_c0[c0] + (1)  H2O2_c0[c0]	PDX3_1	R00277	Vitamin B6 metabolism	Biosynthesis|Cofactor-Biosynthesis|PLPSAL-PWY|PWY0-845|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis
rxn05031_c0	>	Cytosol_0	Ga0182881_101128	prephytoene diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase_c0		-13.19		(1)  cpd02168[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd03205[c0]	(1)  Prephytoene diphosphate_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  Phytoene_c0[c0]		R07270	Carotenoid biosynthesis	
rxn05434_c0	>	Cytosol_0	Ga0182881_111456	6-methyl-trans-oct-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11502[c0] => (1)  cpd00003[c0] + (1)  cpd11503[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  6-methyl-trans-oct-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  6-methyl-octanoyl-ACP_c0[c0]				
rxn05346_c0	>	Cytosol_0	(Ga0182881_106517 and Ga0182881_111440)	butyryl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		-7.37		(1)  cpd11464[c0] + (1)  cpd11492[c0] => (1)  cpd00011[c0] + (1)  cpd11486[c0] + (1)  cpd11493[c0]	(1)  Butyryl-ACP_c0[c0] + (1)  Malonyl-acyl-carrierprotein-_c0[c0] => (1)  CO2_c0[c0] + (1)  3-Oxohexanoyl-[acp]_c0[c0] + (1)  ACP_c0[c0]	3OAS60	R04952	Fatty acid biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Palmitate-Biosynthesis
rxn00867_c0	>	Cytosol_0	Ga0182881_10733	L-histidine ammonia-lyase (urocanate-forming)_c0		-0.19		(1)  cpd00119[c0] => (1)  cpd00013[c0] + (1)  cpd00581[c0]	(1)  L-Histidine_c0[c0] => (1)  NH3_c0[c0] + (1)  Urocanate_c0[c0]	HISD	R01168	Histidine metabolism	Amino-Acid-Degradation|Degradation|HISDEG-PWY|HISHP-PWY|HISTIDINE-DEG
rxn07680_c0	=	Cytosol_0	(Ga0182881_114037 or Ga0182881_11261)	R07890_c0		3.76		(1)  cpd00003[c0] + (1)  cpd15045[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15046[c0]	(1)  NAD_c0[c0] + (1)  3-Hydroxy-OPC8-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxo-OPC8-CoA_c0[c0]		R07890	alpha-Linolenic acid metabolism	
rxn09206_c0	>	Cytosol_0	Ga0182881_10896	Phosphatidylserine syntase (n-C14:0)_c0		-240.29		(1)  cpd00054[c0] + (1)  cpd15423[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15553[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-ditetradecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  phosphatidylserine ditetradecanoyl_c0[c0]	PSSA140			
rxn09209_c0	>	Cytosol_0	Ga0182881_10896	Phosphatidylserine syntase (n-C16:1)_c0		-240.29		(1)  cpd00054[c0] + (1)  cpd15418[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15556[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-dihexadec-9-enoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  phosphatidylserine dihexadec-9-enoyl_c0[c0]	PSSA161			
rxn12512_c0	>	Cytosol_0	Ga0182881_10239	(R)-4'-Phosphopantothenate:L-cysteine ligase_c0		-26.84		(1)  cpd00002[c0] + (1)  cpd00084[c0] + (1)  cpd02201[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (2)  cpd00067[c0] + (1)  cpd02666[c0]	(1)  ATP_c0[c0] + (1)  L-Cysteine_c0[c0] + (1)  4-phosphopantothenate_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (2)  H+_c0[c0] + (1)  (R) -4'-Phosphopantothenoyl-L-cysteine_c0[c0]	PPNCL3	R04230	Pantothenate and CoA biosynthesis	
rxn08669_c0	>	Cytosol_0	Ga0182881_109750	Glycerophosphodiester phosphodiesterase_c0		-14.34		(1)  cpd00001[c0] + (1)  cpd02090[c0] => (1)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd00100[c0]	(1)  H2O_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0] => (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Glycerol_c0[c0]	GPDDA4			
rxn00902_c0	<	Cytosol_0	Ga0182881_10767	acetyl-CoA:3-methyl-2-oxobutanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)_c0	4.1.3.12	8.93		(1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd01646[c0] <= (1)  cpd00001[c0] + (1)  cpd00022[c0] + (1)  cpd00123[c0]	(1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  2-Isopropylmalate_c0[c0] <= (1)  H2O_c0[c0] + (1)  Acetyl-CoA_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0]	IPPS	R01213	Valine, leucine and isoleucine biosynthesis|Pyruvate metabolism	Amino-Acid-Biosynthesis|BRANCHED-CHAIN-AA-SYN-PWY|Biosynthesis|Energy-Metabolism|IND-AMINO-ACID-SYN|LEUCINE-SYN|LEUSYN-PWY
rxn00658_c0	=	Cytosol_0	Ga0182881_103722	N-Acetyl-beta-alanine amidohydrolase_c0	3.5.1.21	-2		(1)  cpd00001[c0] + (1)  cpd00788[c0] <=> (1)  cpd00029[c0] + (1)  cpd00085[c0]	(1)  H2O_c0[c0] + (1)  N-Acetyl-beta-alanine_c0[c0] <=> (1)  Acetate_c0[c0] + (1)  beta-Alanine_c0[c0]		R00909	beta-Alanine metabolism	
rxn01268_c0	>	Cytosol_0	Ga0182881_109324	Prephenate:NAD+ oxidoreductase(decarboxylating)_c0		-16.12		(1)  cpd00003[c0] + (1)  cpd00219[c0] => (1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  cpd00868[c0]	(1)  NAD_c0[c0] + (1)  Prephenate_c0[c0] => (1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  p-hydroxyphenylpyruvate_c0[c0]	PPND	R01728	Phenylalanine, tyrosine and tryptophan biosynthesis|Novobiocin biosynthesis	ALL-CHORISMATE-PWY|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|IND-AMINO-ACID-SYN|TYROSINE-SYN|TYRSYN
rxn12641_c0	=	Cytosol_0	Ga0182881_10812	RXN0-6977.c_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd11585[c0] <=> (1)  cpd00033[c0] + (1)  cpd00035[c0]	(1)  H2O_c0[c0] + (1)  L-alanylglycine_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Alanine_c0[c0]	MEAMP1(ala-gly)			
rxn01635_c0	<	Cytosol_0	(Ga0182881_10524 or Ga0182881_109742)	1-Pyrroline-4-hydroxy-2-carboxylate aminohydrolase (decyclizing)_c0	3.5.4.22	11.6		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd02626[c0] <= (1)  cpd00013[c0] + (1)  cpd00340[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  1-Pyrroline-4-hydroxy-2-carboxylate_c0[c0] <= (1)  NH3_c0[c0] + (1)  2,5-Dioxopentanoate_c0[c0]		R02280	Arginine and proline metabolism	4-Hydroxyproline-Degradation|Amino-Acid-Degradation|Degradation
rxn03887_c0	>	Cytosol_0	Ga0182881_101122	galactarate hydro-lyase (5-dehydro-4-deoxy-D-glucarate-forming)_c0		-8.17		(1)  cpd00652[c0] => (1)  cpd00001[c0] + (1)  cpd00515[c0]	(1)  D-Mucic acid_c0[c0] => (1)  H2O_c0[c0] + (1)  5-Dehydro-4-deoxy-D-glucarate_c0[c0]	GALCTD	R05608	Ascorbate and aldarate metabolism	D-Galactarate-Degradation|Degradation|GALACTARDEG-PWY|GLUCARGALACTSUPER-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn05350_c0	>	Cytosol_0	(Ga0182881_106517 and Ga0182881_111440)	hexanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		-7.37		(1)  cpd00067[c0] + (1)  cpd11472[c0] + (1)  cpd11492[c0] => (1)  cpd00011[c0] + (1)  cpd11490[c0] + (1)  cpd11493[c0]	(1)  H+_c0[c0] + (1)  Hexanoyl-ACP_c0[c0] + (1)  Malonyl-acyl-carrierprotein-_c0[c0] => (1)  CO2_c0[c0] + (1)  3-oxooctanoyl-acp_c0[c0] + (1)  ACP_c0[c0]	3OAS80	R04957	Fatty acid biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Palmitate-Biosynthesis
