gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2755615535	245	79.76	1	245	1	247	0.0e+00	450	KO:K03521	electron transfer flavoprotein beta subunit		Yes
2755615536	321	71.61	3	319	2	318	0.0e+00	537	KO:K03522	electron transfer flavoprotein alpha subunit		Yes
2755615537	451	60.26	1	451	1	451	0.0e+00	650	KO:K01915	glutamine synthetase [EC:6.3.1.2]	EC:6.3.1.2	Yes
2755615540	196	79.49	1	195	1	195	1.7e-108	351	KO:K08999	uncharacterized protein		Yes
2755615541	281	52.9	1	276	6	270	1.3e-103	345	KO:K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	EC:2.7.1.148	Yes
2755615542	248	53.69	5	247	1	244	1.9e-97	325	KO:K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	EC:2.3.1.51	Yes
2755615543	834	63.61	20	834	6	821	0.0e+00	1210	KO:K04066	primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]	EC:3.6.4.-	Yes
2755615544	339	61.06	1	339	1	338	0.0e+00	478	KO:K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	EC:1.3.1.98	Yes
2755615545	301	65.77	1	298	1	298	0.0e+00	457	KO:K00784	ribonuclease Z [EC:3.1.26.11]	EC:3.1.26.11	Yes
2755615547	850	86.22	1	849	1	841	0.0e+00	1630	KO:K03696	ATP-dependent Clp protease ATP-binding subunit ClpC		Yes
2755615548	275	72.96	4	273	26	295	0.0e+00	460	KO:K04518	prephenate dehydratase [EC:4.2.1.51]	EC:4.2.1.51	Yes
2755615550	301	75.18	24	301	5	282	0.0e+00	485	KO:K04517	prephenate dehydrogenase [EC:1.3.1.12]	EC:1.3.1.12	Yes
2755615552	551	78.97	1	551	2	562	0.0e+00	1020	KO:K05592	ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	EC:3.6.4.13	Yes
2755615553	364	83.38	10	364	1	355	0.0e+00	702	KO:K04516	chorismate mutase [EC:5.4.99.5]	EC:5.4.99.5	Yes
2755615554	339	63.47	3	336	2	335	0.0e+00	506	KO:K01735	3-dehydroquinate synthase [EC:4.2.3.4]	EC:4.2.3.4	Yes
2755615555	437	63.87	1	427	1	420	0.0e+00	596	KO:K00800	3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]	EC:2.5.1.19	Yes
2755615556	331	75.76	1	330	1	330	0.0e+00	590	KO:K01736	chorismate synthase [EC:4.2.3.5]	EC:4.2.3.5	Yes
2755615561	225	56.19	1	225	1	220	9.8e-87	292	KO:K03101	signal peptidase II [EC:3.4.23.36]	EC:3.4.23.36	Yes
2755615564	163	54.94	1	162	1	162	2.0e-56	200	KO:K00950	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]	EC:2.7.6.3	Yes
2755615567	368	59.13	1	367	1	365	0.0e+00	513	KO:K01992	ABC-2 type transport system permease protein		Yes
2755615570	644	80.03	12	638	1	631	0.0e+00	1170	KO:K02945	small subunit ribosomal protein S1		Yes
2755615581	298	63.39	4	297	3	296	1.4e-127	416	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2755615585	624	50.09	69	616	213	760	0.0e+00	621	KO:K00754			Yes
2755615588	287	53.98	1	282	1	289	4.8e-104	347	KO:K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	EC:2.1.1.297	Yes
2755615589	349	62.31	13	347	1	337	0.0e+00	499	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:1.1.1.193	Yes
2755615589	349	62.31	13	347	1	337	0.0e+00	499	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:3.5.4.26	Yes
2755615592	296	78.23	2	295	3	296	0.0e+00	519	KO:K00074	3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	EC:1.1.1.157	Yes
2755615594	364	73.08	1	364	2	365	0.0e+00	630	KO:K03593	ATP-binding protein involved in chromosome partitioning		Yes
2755615595	208	36.41	4	208	3	206	7.8e-44	167	KO:K07734	transcriptional regulator		Yes
2755615596	330	86.15	1	325	1	325	0.0e+00	645	KO:K06217	phosphate starvation-inducible protein PhoH and related proteins		Yes
2755615603	213	59.91	1	212	1	209	9.4e-86	288	KO:K01935	dethiobiotin synthetase [EC:6.3.3.3]	EC:6.3.3.3	Yes
2755615604	189	46.56	1	189	1	189	5.3e-57	204	KO:K01934	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	EC:6.3.3.2	Yes
2755615605	359	60.28	1	355	1	355	0.0e+00	499	KO:K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	EC:2.7.1.130	Yes
2755615606	677	66.46	23	662	19	651	0.0e+00	1010	KO:K12573	ribonuclease R [EC:3.1.-.-]	EC:3.1.-	Yes
2755615614	385	77.66	1	385	1	385	0.0e+00	757	KO:K00451	homogentisate 1,2-dioxygenase [EC:1.13.11.5]	EC:1.13.11.5	Yes
2755615617	1228	72.35	1	1224	1	1210	0.0e+00	2070	KO:K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	EC:2.7.7.7	Yes
2755615618	230	41.41	31	228	24	213	1.9e-51	191	KO:K13694	lipoprotein Spr		Yes
2755615621	547	62.76	21	547	13	541	0.0e+00	803	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
2755615622	215	63.33	8	213	8	217	1.4e-95	316	KO:K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	EC:1.8.4.11	Yes
2755615624	709	68.28	8	707	1	703	0.0e+00	1120	KO:K07456	DNA mismatch repair protein MutS2		Yes
2755615625	349	64.84	1	347	1	347	0.0e+00	525	KO:K13979	uncharacterized zinc-type alcohol dehydrogenase-like protein [EC:1.-.-.-]	EC:1.-	Yes
2755615629	427	76.72	17	424	9	416	0.0e+00	769	KO:K15531	oligosaccharide reducing-end xylanase [EC:3.2.1.156]	EC:3.2.1.156	Yes
2755615631	706	47.72	28	704	29	637	0.0e+00	653	KO:K01209	alpha-N-arabinofuranosidase [EC:3.2.1.55]	EC:3.2.1.55	Yes
2755615635	544	66.12	1	540	1	549	0.0e+00	882	KO:K01206	alpha-L-fucosidase [EC:3.2.1.51]	EC:3.2.1.51	Yes
2755615637	828	70.04	9	828	2	819	0.0e+00	1400	KO:K15923	alpha-L-fucosidase 2 [EC:3.2.1.51]	EC:3.2.1.51	Yes
2755615638	558	69.42	28	558	23	555	0.0e+00	908	KO:K01209	alpha-N-arabinofuranosidase [EC:3.2.1.55]	EC:3.2.1.55	Yes
2755615642	551	69.98	1	550	5	557	0.0e+00	979	KO:K01198	xylan 1,4-beta-xylosidase [EC:3.2.1.37]	EC:3.2.1.37	Yes
2755615644	572	86.29	4	572	2	570	0.0e+00	1150	KO:K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	EC:4.2.1.9	Yes
2755615645	329	48.37	24	329	14	308	1.4e-103	350	KO:K01053	gluconolactonase [EC:3.1.1.17]	EC:3.1.1.17	Yes
2755615646	285	63.08	25	283	35	294	8.2e-120	392	KO:K07214	enterochelin esterase and related enzymes		Yes
2755615647	275	58.84	1	274	1	277	7.0e-115	377	KO:K14259	2-dehydro-3-deoxy-D-arabinonate dehydratase [EC:4.2.1.141]	EC:4.2.1.141	Yes
2755615648	378	75.21	19	377	23	381	0.0e+00	653	KO:K01181	endo-1,4-beta-xylanase [EC:3.2.1.8]	EC:3.2.1.8	Yes
2755615649	436	61.78	1	436	1	437	0.0e+00	604	KO:K06155	Gnt-I system high-affinity gluconate transporter		Yes
2755615650	493	71.84	2	491	1	489	0.0e+00	822	KO:K14519	NADP-dependent aldehyde dehydrogenase [EC:1.2.1.4]	EC:1.2.1.4	Yes
2755615654	649	58.06	1	647	6	648	0.0e+00	900	KO:K05970	sialate O-acetylesterase [EC:3.1.1.53]	EC:3.1.1.53	Yes
2755615657	375	65.77	1	371	1	366	0.0e+00	559	KO:K01181	endo-1,4-beta-xylanase [EC:3.2.1.8]	EC:3.2.1.8	Yes
2755615665	574	42.76	8	570	16	561	0.0e+00	498	KO:K07047	uncharacterized protein		Yes
2755615666	398	30	19	374	6	382	4.2e-37	155	KO:K19670	phosphonoacetate hydrolase [EC:3.11.1.2]	EC:3.11.1.2	Yes
2755615667	148	32.62	6	146	3	140	8.4e-21	96	KO:K09994	PhnO protein [EC:2.3.1.-]	EC:2.3.1.-	Yes
2755615668	272	44.79	13	270	10	267	1.8e-71	253	KO:K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	EC:3.1.3.48	Yes
2755615681	595	41.41	11	592	18	598	0.0e+00	559	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2755615682	594	83.87	1	594	1	595	0.0e+00	1150	KO:K03596	GTP-binding protein LepA		Yes
2755615686	322	51.27	1	314	1	314	5.0e-120	396	KO:K08715	inward rectifier potassium channel		Yes
2755615687	253	72.33	1	253	1	253	0.0e+00	420	KO:K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	EC:5.3.1.1	Yes
2755615690	543	80.48	1	543	3	545	0.0e+00	1030	KO:K00294	1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]	EC:1.2.1.88	Yes
2755615705	200	66.5	1	200	1	200	5.5e-98	322	KO:K00995	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	EC:2.7.8.5	Yes
2755615708	510	65.12	1	510	1	500	0.0e+00	739	KO:K06907	uncharacterized protein		Yes
2755615711	259	65.23	3	258	4	259	4.4e-116	379	KO:K07124	uncharacterized protein		Yes
2755615721	224	76.79	1	224	1	224	0.0e+00	418	KO:K07043	uncharacterized protein		Yes
2755615722	1066	80	1	1066	1	1070	0.0e+00	1990	KO:K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]	EC:3.1.21.3	Yes
2755615724	430	48.93	12	430	4	417	2.3e-124	418	KO:K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	EC:3.1.21.3	Yes
2755615725	965	71.3	1	963	1	959	0.0e+00	1560	KO:K03427	type I restriction enzyme M protein [EC:2.1.1.72]	EC:2.1.1.72	Yes
2755615731	258	70.92	6	256	8	258	0.0e+00	431	KO:K02428	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	EC:3.6.1.66	Yes
2755615738	350	53.92	12	341	5	336	1.3e-127	420	KO:K07011	uncharacterized protein		Yes
2755615748	406	55.36	6	404	5	404	0.0e+00	502	KO:K01809	mannose-6-phosphate isomerase [EC:5.3.1.8]	EC:5.3.1.8	Yes
2755615749	117	48.21	6	116	7	118	6.3e-35	134	KO:K07460	putative endonuclease		Yes
2755615750	168	61.25	4	163	3	161	1.1e-73	249	KO:K06940	uncharacterized protein		Yes
2755615751	300	74.92	1	299	1	299	0.0e+00	526	KO:K04763	integrase/recombinase XerD		Yes
2755615753	188	60.45	11	187	10	186	2.3e-73	251	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2755615757	109	68.52	2	109	4	111	2.4e-53	186	KO:K06878	tRNA-binding protein		Yes
2755615758	165	60.74	5	165	7	169	1.0e-71	244	KO:K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	EC:2.1.1.63	Yes
2755615761	601	68.47	3	601	2	609	0.0e+00	989	KO:K03182	4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]	EC:4.1.1.98	Yes
2755615762	428	62.85	1	427	11	438	0.0e+00	618	KO:K01436	amidohydrolase [EC:3.5.1.-]	EC:3.5.1.-	Yes
2755615765	311	80.39	1	305	1	306	0.0e+00	590	KO:K03644	lipoic acid synthetase [EC:2.8.1.8]	EC:2.8.1.8	Yes
2755615769	388	75.52	1	388	1	387	0.0e+00	691	KO:K10764	O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]	EC:2.5.1.-	Yes
2755615770	139	60.87	1	138	1	138	5.2e-58	202	KO:K07397	putative redox protein		Yes
2755615771	339	67.46	1	335	1	335	0.0e+00	563	KO:K00641	homoserine O-acetyltransferase [EC:2.3.1.31]	EC:2.3.1.31	Yes
2755615776	327	46.08	1	316	1	319	5.0e-92	317	KO:K02010	iron(III) transport system ATP-binding protein [EC:3.6.3.30]	EC:3.6.3.30	Yes
2755615779	335	65.37	1	335	1	335	0.0e+00	527	KO:K06881	bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]	EC:3.1.13.3	Yes
2755615779	335	65.37	1	335	1	335	0.0e+00	527	KO:K06881	bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]	EC:3.1.3.7	Yes
2755615780	138	77.37	2	138	3	139	3.1e-73	245	KO:K00940	nucleoside-diphosphate kinase [EC:2.7.4.6]	EC:2.7.4.6	Yes
2755615781	192	80.73	1	192	1	191	1.7e-111	359	KO:K02520	translation initiation factor IF-3		Yes
2755615783	645	79.91	1	641	1	642	0.0e+00	1240	KO:K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	EC:6.1.1.3	Yes
2755615786	651	69.96	1	651	1	669	0.0e+00	1050	KO:K06158	ATP-binding cassette, subfamily F, member 3		Yes
2755615788	344	65.51	1	344	1	340	0.0e+00	528	KO:K01224	arabinogalactan endo-1,4-beta-galactosidase [EC:3.2.1.89]	EC:3.2.1.89	Yes
2755615789	352	67.54	1	345	2	346	0.0e+00	586	KO:K01479	formiminoglutamase [EC:3.5.3.8]	EC:3.5.3.8	Yes
2755615791	315	79.68	1	315	1	315	0.0e+00	599	KO:K01476	arginase [EC:3.5.3.1]	EC:3.5.3.1	Yes
2755615792	293	45.55	1	289	1	292	1.3e-82	287	KO:K00067	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	EC:1.1.1.133	Yes
2755615793	328	80.31	4	328	3	327	0.0e+00	604	KO:K00850	6-phosphofructokinase 1 [EC:2.7.1.11]	EC:2.7.1.11	Yes
2755615794	496	78.87	1	496	1	497	0.0e+00	898	KO:K00873	pyruvate kinase [EC:2.7.1.40]	EC:2.7.1.40	Yes
2755615795	368	48.89	10	363	9	365	1.6e-111	376	KO:K07404	6-phosphogluconolactonase [EC:3.1.1.31]	EC:3.1.1.31	Yes
2755615796	1267	88.32	1	1267	1	1267	0.0e+00	2600	KO:K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	EC:2.7.7.6	Yes
2755615798	125	83.87	1	124	1	123	2.4e-67	227	KO:K02935	large subunit ribosomal protein L7/L12		Yes
2755615799	171	72.35	1	170	1	170	5.5e-84	279	KO:K02864	large subunit ribosomal protein L10		Yes
2755615800	230	82.82	4	230	3	229	0.0e+00	441	KO:K02863	large subunit ribosomal protein L1		Yes
2755615801	147	89.12	1	147	1	147	1.2e-95	309	KO:K02867	large subunit ribosomal protein L11		Yes
2755615805	452	56.86	1	451	2	451	0.0e+00	585	KO:K11749	regulator of sigma E protease [EC:3.4.24.-]	EC:3.4.24.-	Yes
2755615806	385	79.06	4	385	8	389	0.0e+00	701	KO:K00099	1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	EC:1.1.1.267	Yes
2755615808	101	74.26	1	101	1	100	3.4e-48	171	KO:K02888	large subunit ribosomal protein L21		Yes
2755615809	88	85.19	1	81	1	81	1.9e-47	167	KO:K02899	large subunit ribosomal protein L27		Yes
2755615811	559	60.22	1	558	2	555	0.0e+00	770	KO:K02347	DNA polymerase (family X)		Yes
2755615813	206	55.43	19	193	16	190	1.1e-67	236	KO:K19302	undecaprenyl-diphosphatase [EC:3.6.1.27]	EC:3.6.1.27	Yes
2755615816	461	75.27	1	461	1	459	0.0e+00	800	KO:K01840	phosphomannomutase [EC:5.4.2.8]	EC:5.4.2.8	Yes
2755615826	990	48.79	10	990	11	984	0.0e+00	1040	KO:K02014	iron complex outermembrane recepter protein		Yes
2755615827	328	31.23	5	316	7	323	1.1e-56	213	KO:K02529	LacI family transcriptional regulator		Yes
2755615836	330	31.94	2	329	5	337	9.1e-56	210	KO:K02529	LacI family transcriptional regulator		Yes
2755615838	501	55.53	10	485	14	492	0.0e+00	644	KO:K01194	alpha,alpha-trehalase [EC:3.2.1.28]	EC:3.2.1.28	Yes
2755615839	648	43.95	1	648	1	650	0.0e+00	652	KO:K05341	amylosucrase [EC:2.4.1.4]	EC:2.4.1.4	Yes
2755615840	317	47.27	1	311	1	311	1.3e-92	318	KO:K00847	fructokinase [EC:2.7.1.4]	EC:2.7.1.4	Yes
2755615841	583	61.59	7	583	8	578	0.0e+00	871	KO:K01182	oligo-1,6-glucosidase [EC:3.2.1.10]	EC:3.2.1.10	Yes
2755615842	446	77.13	1	446	1	444	0.0e+00	815	KO:K16211	maltose/moltooligosaccharide transporter		Yes
2755615848	338	49.11	1	335	1	334	1.0e-105	357	KO:K02529	LacI family transcriptional regulator		Yes
2755615851	719	67.88	8	719	6	716	0.0e+00	1190	KO:K07407	alpha-galactosidase [EC:3.2.1.22]	EC:3.2.1.22	Yes
2755615863	460	74.46	2	460	18	479	0.0e+00	842	KO:K01206	alpha-L-fucosidase [EC:3.2.1.51]	EC:3.2.1.51	Yes
2755615866	714	74.58	7	714	8	714	0.0e+00	1280	KO:K01811	alpha-D-xyloside xylohydrolase [EC:3.2.1.177]	EC:3.2.1.177	Yes
2755615872	352	83.48	1	351	89	439	0.0e+00	709	KO:K01647	citrate synthase [EC:2.3.3.1]	EC:2.3.3.1	Yes
2755615879	270	74.72	1	269	1	268	0.0e+00	453	KO:K07124	uncharacterized protein		Yes
2755615882	901	68.06	17	901	5	890	0.0e+00	1410	KO:K01531	Mg2+-importing ATPase [EC:3.6.3.2]	EC:3.6.3.2	Yes
2755615883	449	49.64	36	449	26	425	0.0e+00	445	KO:K16080	high affinity Mn2+ porin		Yes
2755615885	616	62.99	1	608	1	601	0.0e+00	873	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2755615887	244	54.1	1	244	1	244	1.6e-97	325	KO:K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	EC:2.3.1.51	Yes
2755615888	223	73.09	1	223	1	223	9.2e-126	403	KO:K03648	uracil-DNA glycosylase [EC:3.2.2.27]	EC:3.2.2.27	Yes
2755615892	256	63.64	1	253	1	253	4.6e-113	370	KO:K07090	uncharacterized protein		Yes
2755615897	136	62.1	1	124	1	124	1.3e-53	190	KO:K02197	cytochrome c-type biogenesis protein CcmE		Yes
2755615898	816	54.88	1	807	1	802	0.0e+00	1040	KO:K02198	cytochrome c-type biogenesis protein CcmF		Yes
2755615900	214	64.49	1	214	1	214	3.8e-102	335	KO:K00684	leucyl/phenylalanyl-tRNA--protein transferase [EC:2.3.2.6]	EC:2.3.2.6	Yes
2755615901	99	78.57	25	94	26	95	1.0e-37	141	KO:K06891	ATP-dependent Clp protease adaptor protein ClpS		Yes
2755615905	346	75.07	12	346	25	368	0.0e+00	580	KO:K01409	N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]	EC:2.3.1.234	Yes
2755615906	406	50.99	4	406	17	416	0.0e+00	437	KO:K02004	putative ABC transport system permease protein		Yes
2755615907	212	52	1	212	17	236	5.8e-76	261	KO:K00241	succinate dehydrogenase / fumarate reductase, cytochrome b subunit		Yes
2755615908	659	83	1	659	1	657	0.0e+00	1300	KO:K00239	succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]	EC:1.3.5.1	Yes
2755615908	659	83	1	659	1	657	0.0e+00	1300	KO:K00239	succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]	EC:1.3.5.4	Yes
2755615909	254	81.03	1	253	1	253	0.0e+00	502	KO:K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	EC:1.3.5.1	Yes
2755615909	254	81.03	1	253	1	253	0.0e+00	502	KO:K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	EC:1.3.5.4	Yes
2755615911	163	72.15	3	160	4	161	2.0e-88	291	KO:K07104	catechol 2,3-dioxygenase [EC:1.13.11.2]	EC:1.13.11.2	Yes
2755615913	716	69.9	3	713	1	711	0.0e+00	1200	KO:K01354	oligopeptidase B [EC:3.4.21.83]	EC:3.4.21.83	Yes
2755615914	238	47.35	1	238	1	243	1.5e-63	227	KO:K15460	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]	EC:2.1.1.223	Yes
2755615918	169	41.76	1	169	1	170	7.1e-43	162	KO:K04082	molecular chaperone HscB		Yes
2755615920	289	83.69	8	289	10	291	0.0e+00	594	KO:K00469	inositol oxygenase [EC:1.13.99.1]	EC:1.13.99.1	Yes
2755615922	515	75.39	1	512	1	504	0.0e+00	880	KO:K03405	magnesium chelatase subunit I [EC:6.6.1.1]	EC:6.6.1.1	Yes
2755615926	431	77.21	1	430	1	429	0.0e+00	781	KO:K18707	threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]	EC:2.8.4.5	Yes
2755615929	392	78.61	4	390	5	392	0.0e+00	695	KO:K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	EC:2.3.1.9	Yes
2755615933	837	75.18	6	836	10	841	0.0e+00	1450	KO:K02621	topoisomerase IV subunit A [EC:5.99.1.-]	EC:5.99.1.-	Yes
2755615935	627	80.58	9	626	12	628	0.0e+00	1170	KO:K02622	topoisomerase IV subunit B [EC:5.99.1.-]	EC:5.99.1.-	Yes
2755615936	164	51.22	1	162	1	164	2.5e-59	209	KO:K06940	uncharacterized protein		Yes
2755615939	96	68.75	1	96	14	109	5.4e-47	167	KO:K09922	uncharacterized protein		Yes
2755615940	576	61.95	9	573	1	571	0.0e+00	796	KO:K02032	peptide/nickel transport system ATP-binding protein		Yes
2755615941	207	59.26	15	203	37	225	3.6e-83	280	KO:K02195	heme exporter protein C		Yes
2755615943	472	78.6	1	472	1	472	0.0e+00	886	KO:K00261	glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]	EC:1.4.1.3	Yes
2755615948	256	84.38	1	256	1	256	0.0e+00	511	KO:K01241	AMP nucleosidase [EC:3.2.2.4]	EC:3.2.2.4	Yes
2755615949	219	68.52	4	219	1	216	1.7e-107	351	KO:K02194	heme exporter protein B		Yes
2755615950	125	51.2	1	125	1	125	3.9e-37	141	KO:K07062	uncharacterized protein		Yes
2755615952	188	76.47	1	187	1	187	2.4e-101	330	KO:K00857	thymidine kinase [EC:2.7.1.21]	EC:2.7.1.21	Yes
2755615954	435	54.12	5	431	6	453	0.0e+00	557	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.12	Yes
2755615954	435	54.12	5	431	6	453	0.0e+00	557	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.13	Yes
2755615954	435	54.12	5	431	6	453	0.0e+00	557	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.14	Yes
2755615954	435	54.12	5	431	6	453	0.0e+00	557	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.15	Yes
2755615956	442	76.19	1	441	1	432	0.0e+00	777	KO:K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	EC:1.1.1.22	Yes
2755615957	342	83.95	19	342	4	327	0.0e+00	656	KO:K01710	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	EC:4.2.1.46	Yes
2755615958	430	70.02	4	430	3	429	0.0e+00	721	KO:K02474	UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.-]	EC:1.1.1.-	Yes
2755615959	290	50.52	1	289	1	288	1.2e-101	340	KO:K00067	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	EC:1.1.1.133	Yes
2755615963	274	46.18	1	273	1	275	4.9e-88	301	KO:K09134	uncharacterized protein		Yes
2755615966	516	70.35	1	516	1	512	0.0e+00	870	KO:K01209	alpha-N-arabinofuranosidase [EC:3.2.1.55]	EC:3.2.1.55	Yes
2755615967	145	68.92	1	145	1	147	2.3e-69	235	KO:K03111	single-strand DNA-binding protein		Yes
2755615974	155	63.95	6	152	8	154	3.4e-73	246	KO:K03469	ribonuclease HI [EC:3.1.26.4]	EC:3.1.26.4	Yes
2755615977	216	85.65	1	216	1	216	0.0e+00	433	KO:K00616	transaldolase [EC:2.2.1.2]	EC:2.2.1.2	Yes
2755615980	419	82.25	1	417	1	417	0.0e+00	815	KO:K00639	glycine C-acetyltransferase [EC:2.3.1.29]	EC:2.3.1.29	Yes
2755615983	374	55.76	1	372	1	371	0.0e+00	459	KO:K03585	membrane fusion protein, multidrug efflux system		Yes
2755615984	1055	73.78	1	1041	1	1041	0.0e+00	1800	KO:K03296	hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family		Yes
2755615985	427	66.91	21	426	25	432	0.0e+00	615	KO:K01295	glutamate carboxypeptidase [EC:3.4.17.11]	EC:3.4.17.11	Yes
2755615986	295	67.4	23	295	1	273	0.0e+00	426	KO:K03783	purine-nucleoside phosphorylase [EC:2.4.2.1]	EC:2.4.2.1	Yes
2755616003	276	85.09	2	276	12	280	0.0e+00	533	KO:K00674	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase [EC:2.3.1.117]	EC:2.3.1.117	Yes
2755616005	468	75.85	1	468	1	466	0.0e+00	813	KO:K00382	dihydrolipoamide dehydrogenase [EC:1.8.1.4]	EC:1.8.1.4	Yes
2755616016	528	83.77	1	528	1	530	0.0e+00	1050	KO:K02837	peptide chain release factor 3		Yes
2755616019	331	66.46	1	325	2	322	0.0e+00	514	KO:K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	EC:1.8.1.9	Yes
2755616020	435	79.08	1	435	1	435	0.0e+00	809	KO:K14441	ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	EC:2.8.4.4	Yes
2755616023	173	74.7	8	172	16	181	2.1e-83	277	KO:K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	EC:5.4.99.18	Yes
2755616025	239	78.24	1	239	1	238	0.0e+00	431	KO:K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	EC:2.6.99.2	Yes
2755616028	239	58.16	1	239	1	237	5.4e-103	340	KO:K09992	uncharacterized protein		Yes
2755616031	519	78.72	4	519	3	519	0.0e+00	914	KO:K01848	methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]	EC:5.4.99.2	Yes
2755616033	114	70.18	1	114	1	114	1.1e-57	199	KO:K13628	iron-sulfur cluster assembly protein		Yes
2755616035	1062	73.84	1	1055	1	1055	0.0e+00	1790	KO:K15726	cobalt-zinc-cadmium resistance protein CzcA		Yes
2755616036	369	56.13	4	369	2	368	0.0e+00	484	KO:K15727	membrane fusion protein, cobalt-zinc-cadmium efflux system		Yes
2755616039	347	75.29	1	344	1	344	0.0e+00	637	KO:K07146	UPF0176 protein		Yes
2755616040	784	38.01	5	784	10	780	0.0e+00	586	KO:K02014	iron complex outermembrane recepter protein		Yes
